"entry","entry","Quality","QualityName","ItemLevel","ItemLevelBracket","slot_group","slot_group_desc","slot","slot_name","class","class_name","subclass","subclass_name","InventoryType","InventoryTypeName","RequiredLevel","RequiredLevelBracket","BuyPrice","SellPrice","weight","drop_environment","source_type","stat_type1","stat_value1","stat_cost1","stat_total1","stat_type2","stat_value2","stat_cost2","stat_total2","stat_type3","stat_value3","stat_cost3","stat_total3","stat_type4","stat_value4","stat_cost4","stat_total4","stat_type5","stat_value5","stat_cost5","stat_total5","stat_type6","stat_value6","stat_cost6","stat_total6","stat_type7","stat_value7","stat_cost7","stat_total7","stat_type8","stat_value8","stat_cost8","stat_total8","stat_type9","stat_value9","stat_cost9","stat_total9","stat_type10","stat_value10","stat_cost10","stat_total10","stat_sum","dmg_min1","dmg_max1","delay","DPS","armor","armorCost","RandomProperty","RandomSuffix","socketBonus","socketCost","budget_actual","mod_drop","mod_misc","mod_slot","mod_source","budget_normalized","budget_target_raw","budget_diff_raw","budget_perc_raw","budget_target_3pnt","budget_diff_3pnt","budget_perc_3pnt","budget_target_mono","budget_diff_mono","budget_perc_mono"
"1913","Studded Blackjack","1","Common","10","10","1H-Weapon","1H-Axe, 1H-Mace, 1H-Sword, Dagger, Fist-Weapon","20421","Weapon    | 1H-Mace       | Main-Hand         ","2","Weapon","4","1H-Mace","21","Main-Hand","5","10","743","148","0.5","World","Creature","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0.00000","5","10","1800","4.16667","0","0.00000","0","0","0","0.00000","4.16667","1.00","1.00","1.01","1.00","4.12542","7.60515","-3.47973","0.54245","7.47446","-3.34904","0.55194","7.47446","-3.34904","0.55194"
"25016","Shattered Hand Breastplate","2","Uncommon","117","110","Major-Armor","Chest, Legs, Robe","40405","Equipment | Plate         | Chest             ","4","Equipment","4","Plate","5","Chest","69","70","273606","54721","0.5","World","Item_Loot","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0.00000","0","0","0","0.00000","1076","215.20000","0","65","0","0.00000","215.20000","1.00","0.65","2.13","1.00","155.43518","101.69707","53.73811","1.52841","102.13169","53.30349","1.52191","102.13169","53.30349","1.52191"
"25019","Shattered Hand Legplates","2","Uncommon","117","110","Major-Armor","Chest, Legs, Robe","40407","Equipment | Plate         | Legs              ","4","Equipment","4","Plate","7","Legs","69","70","250408","50081","0.5","World","Item_Loot","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0.00000","0","0","0","0.00000","942","188.40000","0","65","0","0.00000","188.40000","1.00","0.65","1.95","1.00","148.63905","101.69707","46.94198","1.46159","102.13169","46.50736","1.45537","102.13169","46.50736","1.45537"
"24677","Archmage Belt","2","Uncommon","117","110","Minor-Armor","Feet, Hands, Waist, Wrists","40106","Equipment | Cloth         | Waist             ","4","Equipment","1","Cloth","6","Waist","69","70","78173","15634","0.5","World","Item_Loot","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0.00000","0","0","0","0.00000","81","16.20000","0","61","0","0.00000","16.20000","1.00","0.65","0.49","1.00","50.86342","101.69707","-50.83365","0.50015","102.13169","-51.26827","0.49802","102.13169","-51.26827","0.49802"
"24678","Archmage Slippers","2","Uncommon","117","110","Minor-Armor","Feet, Hands, Waist, Wrists","40108","Equipment | Cloth         | Feet              ","4","Equipment","1","Cloth","8","Feet","69","70","106491","21298","0.5","World","Item_Loot","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0.00000","0","0","0","0.00000","99","19.80000","0","61","0","0.00000","19.80000","1.00","0.65","0.53","1.00","57.47460","101.69707","-44.22247","0.56515","102.13169","-44.65709","0.56275","102.13169","-44.65709","0.56275"
"24684","Archmage Bracelets","2","Uncommon","117","110","Minor-Armor","Feet, Hands, Waist, Wrists","40109","Equipment | Cloth         | Wrists            ","4","Equipment","1","Cloth","9","Wrists","69","70","72640","14528","0.5","World","Item_Loot","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0.00000","0","0","0","0.00000","63","12.60000","0","61","0","0.00000","12.60000","1.00","0.65","0.37","1.00","52.39085","101.69707","-49.30622","0.51517","102.13169","-49.74084","0.51297","102.13169","-49.74084","0.51297"
"24680","Archmage Gloves","2","Uncommon","117","110","Minor-Armor","Feet, Hands, Waist, Wrists","40110","Equipment | Cloth         | Hands             ","4","Equipment","1","Cloth","10","Hands","69","70","71545","14309","0.5","World","Item_Loot","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0.00000","0","0","0","0.00000","90","18.00000","0","61","0","0.00000","18.00000","1.00","0.65","0.53","1.00","52.24964","101.69707","-49.44743","0.51378","102.13169","-49.88205","0.51159","102.13169","-49.88205","0.51159"
"24790","Expedition Girdle","2","Uncommon","117","110","Minor-Armor","Feet, Hands, Waist, Wrists","40206","Equipment | Leather       | Waist             ","4","Equipment","2","Leather","6","Waist","69","70","97716","19543","0.5","World","Item_Loot","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0.00000","0","0","0","0.00000","152","30.40000","0","63","0","0.00000","30.40000","1.00","0.65","0.70","1.00","66.81319","101.69707","-34.88388","0.65698","102.13169","-35.31850","0.65419","102.13169","-35.31850","0.65419"
"24791","Expedition Boots","2","Uncommon","117","110","Minor-Armor","Feet, Hands, Waist, Wrists","40208","Equipment | Leather       | Feet              ","4","Equipment","2","Leather","8","Feet","69","70","133114","26622","0.5","World","Item_Loot","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0.00000","0","0","0","0.00000","186","37.20000","0","63","0","0.00000","37.20000","1.00","0.65","0.77","1.00","74.32567","101.69707","-27.37140","0.73085","102.13169","-27.80602","0.72774","102.13169","-27.80602","0.72774"
"24797","Expedition Bracers","2","Uncommon","117","110","Minor-Armor","Feet, Hands, Waist, Wrists","40209","Equipment | Leather       | Wrists            ","4","Equipment","2","Leather","9","Wrists","69","70","90800","18160","0.5","World","Item_Loot","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0.00000","0","0","0","0.00000","118","23.60000","0","63","0","0.00000","23.60000","1.00","0.65","0.53","1.00","68.50508","101.69707","-33.19199","0.67362","102.13169","-33.62661","0.67075","102.13169","-33.62661","0.67075"
"24793","Expedition Gloves","2","Uncommon","117","110","Minor-Armor","Feet, Hands, Waist, Wrists","40210","Equipment | Leather       | Hands             ","4","Equipment","2","Leather","10","Hands","69","70","89431","17886","0.5","World","Item_Loot","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0.00000","0","0","0","0.00000","169","33.80000","0","63","0","0.00000","33.80000","1.00","0.65","0.71","1.00","73.23944","101.69707","-28.45763","0.72017","102.13169","-28.89225","0.71711","102.13169","-28.89225","0.71711"
"24902","Talhide Stitched-Belt","2","Uncommon","117","110","Minor-Armor","Feet, Hands, Waist, Wrists","40306","Equipment | Mail          | Waist             ","4","Equipment","3","Mail","6","Waist","69","70","116857","23371","0.5","World","Item_Loot","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0.00000","0","0","0","0.00000","339","67.80000","0","64","0","0.00000","67.80000","1.00","0.65","1.05","1.00","99.34066","101.69707","-2.35641","0.97683","102.13169","-2.79103","0.97267","102.13169","-2.79103","0.97267"
"24903","Talhide Lined-Boots","2","Uncommon","117","110","Minor-Armor","Feet, Hands, Waist, Wrists","40308","Equipment | Mail          | Feet              ","4","Equipment","3","Mail","8","Feet","69","70","176671","35334","0.5","World","Item_Loot","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0.00000","0","0","0","0.00000","414","82.80000","0","64","0","0.00000","82.80000","1.00","0.65","1.23","1.00","103.56473","101.69707","1.86766","1.01836","102.13169","1.43304","1.01403","102.13169","1.43304","1.01403"
"24909","Talhide Lined-Bracers","2","Uncommon","117","110","Minor-Armor","Feet, Hands, Waist, Wrists","40309","Equipment | Mail          | Wrists            ","4","Equipment","3","Mail","9","Wrists","69","70","108546","21709","0.5","World","Item_Loot","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0.00000","0","0","0","0.00000","264","52.80000","0","64","0","0.00000","52.80000","1.00","0.65","0.82","1.00","99.06191","101.69707","-2.63516","0.97409","102.13169","-3.06978","0.96994","102.13169","-3.06978","0.96994"
"24905","Talhide Lined-Gloves","2","Uncommon","117","110","Minor-Armor","Feet, Hands, Waist, Wrists","40310","Equipment | Mail          | Hands             ","4","Equipment","3","Mail","10","Hands","69","70","106904","21380","0.5","World","Item_Loot","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0.00000","0","0","0","0.00000","376","75.20000","0","64","0","0.00000","75.20000","1.00","0.65","1.09","1.00","106.13973","101.69707","4.44266","1.04369","102.13169","4.00804","1.03924","102.13169","4.00804","1.03924"
"25014","Shattered Hand Belt","2","Uncommon","117","110","Minor-Armor","Feet, Hands, Waist, Wrists","40406","Equipment | Plate         | Waist             ","4","Equipment","4","Plate","6","Waist","69","70","136628","27325","0.5","World","Item_Loot","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0.00000","0","0","0","0.00000","605","121.00000","0","65","0","0.00000","121.00000","1.00","0.65","1.43","1.00","130.17751","101.69707","28.48044","1.28005","102.13169","28.04582","1.27460","102.13169","28.04582","1.27460"
"25015","Shattered Hand Sabatons","2","Uncommon","117","110","Minor-Armor","Feet, Hands, Waist, Wrists","40408","Equipment | Plate         | Feet              ","4","Equipment","4","Plate","8","Feet","69","70","204111","40822","0.5","World","Item_Loot","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0.00000","0","0","0","0.00000","740","148.00000","0","65","0","0.00000","148.00000","1.00","0.65","1.67","1.00","136.34270","101.69707","34.64563","1.34067","102.13169","34.21101","1.33497","102.13169","34.21101","1.33497"
"25021","Shattered Hand Vambraces","2","Uncommon","117","110","Minor-Armor","Feet, Hands, Waist, Wrists","40409","Equipment | Plate         | Wrists            ","4","Equipment","4","Plate","9","Wrists","69","70","126876","25375","0.5","World","Item_Loot","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0.00000","0","0","0","0.00000","471","94.20000","0","65","0","0.00000","94.20000","1.00","0.65","1.11","1.00","130.56133","101.69707","28.86426","1.28383","102.13169","28.42964","1.27836","102.13169","28.42964","1.27836"
"25017","Shattered Hand Gauntlets","2","Uncommon","117","110","Minor-Armor","Feet, Hands, Waist, Wrists","40410","Equipment | Plate         | Hands             ","4","Equipment","4","Plate","10","Hands","69","70","124949","24989","0.5","World","Item_Loot","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0.00000","0","0","0","0.00000","673","134.60000","0","65","0","0.00000","134.60000","1.00","0.65","1.43","1.00","144.80904","101.69707","43.11197","1.42393","102.13169","42.67735","1.41787","102.13169","42.67735","1.41787"
"24681","Archmage Headpiece","2","Uncommon","117","110","Moderate-Armor","Head, Shoulder","40101","Equipment | Cloth         | Head              ","4","Equipment","1","Cloth","1","Head","69","70","107720","21544","0.5","World","Item_Loot","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0.00000","0","0","0","0.00000","117","23.40000","0","61","0","0.00000","23.40000","1.00","0.65","0.71","1.00","50.70423","101.69707","-50.99284","0.49858","102.13169","-51.42746","0.49646","102.13169","-51.42746","0.49646"
"24683","Archmage Mantle","2","Uncommon","117","110","Moderate-Armor","Head, Shoulder","40103","Equipment | Cloth         | Shoulder          ","4","Equipment","1","Cloth","3","Shoulder","69","70","108546","21709","0.5","World","Item_Loot","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0.00000","0","0","0","0.00000","108","21.60000","0","61","0","0.00000","21.60000","1.00","0.65","0.58","1.00","57.29443","101.69707","-44.40264","0.56338","102.13169","-44.83726","0.56099","102.13169","-44.83726","0.56099"
"24794","Expedition Hood","2","Uncommon","117","110","Moderate-Armor","Head, Shoulder","40201","Equipment | Leather       | Head              ","4","Equipment","2","Leather","1","Head","69","70","134650","26930","0.5","World","Item_Loot","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0.00000","0","0","0","0.00000","220","44.00000","0","63","0","0.00000","44.00000","1.00","0.65","0.93","1.00","72.78743","101.69707","-28.90964","0.71573","102.13169","-29.34426","0.71268","102.13169","-29.34426","0.71268"
"24796","Expedition Shoulderguards","2","Uncommon","117","110","Moderate-Armor","Head, Shoulder","40203","Equipment | Leather       | Shoulder          ","4","Equipment","2","Leather","3","Shoulder","69","70","135683","27136","0.5","World","Item_Loot","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0.00000","0","0","0","0.00000","203","40.60000","0","63","0","0.00000","40.60000","1.00","0.65","0.79","1.00","79.06524","101.69707","-22.63183","0.77746","102.13169","-23.06645","0.77415","102.13169","-23.06645","0.77415"
"24906","Talhide Helmet","2","Uncommon","117","110","Moderate-Armor","Head, Shoulder","40301","Equipment | Mail          | Head              ","4","Equipment","3","Mail","1","Head","69","70","160976","32195","0.5","World","Item_Loot","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0.00000","0","0","0","0.00000","489","97.80000","0","64","0","0.00000","97.80000","1.00","0.65","1.34","1.00","112.28473","101.69707","10.58766","1.10411","102.13169","10.15304","1.09941","102.13169","10.15304","1.09941"
"24908","Talhide Shoulderguards","2","Uncommon","117","110","Moderate-Armor","Head, Shoulder","40303","Equipment | Mail          | Shoulder          ","4","Equipment","3","Mail","3","Shoulder","69","70","162921","32584","0.5","World","Item_Loot","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0.00000","0","0","0","0.00000","452","90.40000","0","64","0","0.00000","90.40000","1.00","0.65","1.18","1.00","117.86180","101.69707","16.16473","1.15895","102.13169","15.73011","1.15402","102.13169","15.73011","1.15402"
"25018","Shattered Hand Helmet","2","Uncommon","117","110","Moderate-Armor","Head, Shoulder","40401","Equipment | Plate         | Head              ","4","Equipment","4","Plate","1","Head","69","70","186726","37345","0.5","World","Item_Loot","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0.00000","0","0","0","0.00000","874","174.80000","0","65","0","0.00000","174.80000","1.00","0.65","1.85","1.00","145.36383","101.69707","43.66676","1.42938","102.13169","43.23214","1.42330","102.13169","43.23214","1.42330"
"25020","Shattered Hand Epaulets","2","Uncommon","117","110","Moderate-Armor","Head, Shoulder","40403","Equipment | Plate         | Shoulder          ","4","Equipment","4","Plate","3","Shoulder","69","70","188151","37630","0.5","World","Item_Loot","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0.00000","0","0","0","0.00000","807","161.40000","0","65","0","0.00000","161.40000","1.00","0.65","1.60","1.00","155.19231","101.69707","53.49524","1.52603","102.13169","53.06062","1.51953","102.13169","53.06062","1.51953"
"28543","Dreghood Throwing Axe","2","Uncommon","117","110","Ranged-Thrown","Thrown","21625","Weapon    | Thrown        | Ranged-Thrown     ","2","Weapon","16","Thrown","25","Ranged-Thrown","69","70","148944","37236","0.5","World","Item_Loot","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0.00000","98","183","1700","82.64706","0","0.00000","0","95","0","0.00000","82.64706","1.00","0.65","0.99","1.00","128.43366","101.69707","26.73659","1.26290","102.13169","26.30197","1.25753","102.13169","26.30197","1.25753"
